<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SST,20190109,4.16,4.16,4.16,4.16,8300
TCAP,20190109,51.50,51.50,51.50,51.50,2773200
METCO,20190109,209.00,209.00,209.00,209.00,1400
MATCH,20190109,2.12,2.12,2.12,2.12,379100
B-WORK,20190109,10.80,10.80,10.80,10.80,66800
IHL-W1,20190109,4.30,4.30,4.30,4.30,900
STANLY,20190109,213.00,213.00,213.00,213.00,4200
KTIS,20190109,5.40,5.40,5.40,5.40,1800
SRICHA,20190109,10.80,10.80,10.80,10.80,61900
SCC,20190109,430.00,430.00,430.00,430.00,1792000
CSP,20190109,1.10,1.10,1.10,1.10,4000
PRM,20190109,5.60,5.60,5.60,5.60,4546400
TOG,20190109,4.52,4.52,4.52,4.52,1200
PDJ,20190109,2.24,2.24,2.24,2.24,58700
BIZ,20190109,2.30,2.30,2.30,2.30,2249000
HYDRO,20190109,1.16,1.16,1.16,1.16,242000
2S,20190109,2.30,2.30,2.30,2.30,23100
PT,20190109,5.70,5.70,5.70,5.70,76000
GRAMMY,20190109,5.80,5.80,5.80,5.80,6700
KKC,20190109,1.16,1.16,1.16,1.16,33400
WPH,20190109,2.36,2.36,2.36,2.36,121100
RP,20190109,2.40,2.40,2.40,2.40,24300
ROJNA,20190109,4.76,4.76,4.76,4.76,1247000
THMUI,20190109,1.22,1.22,1.22,1.22,132400
K,20190109,2.46,2.46,2.46,2.46,2600
CMR,20190109,2.46,2.46,2.46,2.46,137500
TTW,20190109,12.50,12.50,12.50,12.50,3310300
AEONTS,20190109,187.00,187.00,187.00,187.00,370700
APURE,20190109,1.25,1.25,1.25,1.25,187000
SUSCO,20190109,2.48,2.48,2.48,2.48,534700
KYE,20190109,382.00,382.00,382.00,382.00,1100
AP,20190109,6.35,6.35,6.35,6.35,9419500
THREL,20190109,6.50,6.50,6.50,6.50,339000
TPA,20190109,6.45,6.45,6.45,6.45,700
BCP,20190109,32.75,32.75,32.75,32.75,1558700
TIC,20190109,32.50,32.50,32.50,32.50,300
SONIC,20190109,1.33,1.33,1.33,1.33,715200
PTTE01P1901A,20190109,1.32,1.32,1.32,1.32,3946500
JTS,20190109,1.34,1.34,1.34,1.34,21300
TYCN,20190109,2.66,2.66,2.66,2.66,200
TMILL,20190109,2.70,2.70,2.70,2.70,330800
ERW,20190109,6.80,6.80,6.80,6.80,5120400
SCB,20190109,134.50,134.50,134.50,134.50,4837600
J,20190109,1.37,1.37,1.37,1.37,18400
AU,20190109,6.95,6.95,6.95,6.95,1100700
HTC,20190109,13.80,13.80,13.80,13.80,71700
BM,20190109,2.94,2.94,2.94,2.94,60200
GVREIT,20190109,14.60,14.60,14.60,14.60,302900
DIF,20190109,14.50,14.50,14.50,14.50,5615000
EICT,20190109,4.32,4.32,4.32,4.32,100
MSC,20190109,7.20,7.20,7.20,7.20,75500
GUNKUL,20190109,2.96,2.96,2.96,2.96,8255300
CPI,20190109,1.49,1.49,1.49,1.49,1000
TPCORP,20190109,14.70,14.70,14.70,14.70,200
TVD,20190109,1.53,1.53,1.53,1.53,174100
PJW,20190109,1.55,1.55,1.55,1.55,80000
U-P,20190109,3.24,3.24,3.24,3.24,738200
LHSC,20190109,16.20,16.20,16.20,16.20,4300
RWI,20190109,1.60,1.60,1.60,1.60,13600
ASP,20190109,3.16,3.16,3.16,3.16,1832300
SPACK,20190109,1.64,1.64,1.64,1.64,71500
IT,20190109,3.30,3.30,3.30,3.30,84600
LUXF,20190109,8.45,8.45,8.45,8.45,180300
SHREIT,20190109,8.70,8.70,8.70,8.70,67200
MJD,20190109,3.44,3.44,3.44,3.44,121000
TKS,20190109,8.70,8.70,8.70,8.70,188500
MALEE,20190109,8.60,8.60,8.60,8.60,265000
ROH,20190109,43.00,43.00,43.00,43.00,200
MCOT,20190109,8.95,8.95,8.95,8.95,9700
ADVANC,20190109,177.50,177.50,177.50,177.50,4436900
D,20190109,9.10,9.10,9.10,9.10,38200
SR,20190109,1.86,1.86,1.86,1.86,32000
SVI-W3,20190109,1.83,1.83,1.83,1.83,248700
SGP,20190109,9.35,9.35,9.35,9.35,11008300
SPCG,20190109,18.50,18.50,18.50,18.50,453200
UOBKH,20190109,3.70,3.70,3.70,3.70,5300
AMC,20190109,1.82,1.82,1.82,1.82,41100
DTAC,20190109,46.00,46.00,46.00,46.00,2685600
TOP01P1904A,20190109,1.90,1.90,1.90,1.90,3948700
BMSCG,20190109,7.66,7.66,7.66,7.66,27100
PREB,20190109,9.45,9.45,9.45,9.45,52900
SAWAD,20190109,48.75,48.75,48.75,48.75,4745400
SMT,20190109,1.95,1.95,1.95,1.95,249300
UTP,20190109,9.75,9.75,9.75,9.75,988500
PTT,20190109,48.00,48.00,48.00,48.00,61760500
CM,20190109,3.96,3.96,3.96,3.96,52900
APCO,20190109,4.08,4.08,4.08,4.08,51500
BBL,20190109,207.00,207.00,207.00,207.00,3202600
ILINK,20190109,4.26,4.26,4.26,4.26,103400
BBL-F,20190109,213.00,213.00,213.00,213.00,1326000
TQM,20190109,22.60,22.60,22.60,22.60,125800
ASK,20190109,23.80,23.80,23.80,23.80,125100
PB,20190109,60.50,60.50,60.50,60.50,6100
NYT,20190109,4.98,4.98,4.98,4.98,157700
EGCO,20190109,247.00,247.00,247.00,247.00,661900
BDMS-F,20190109,24.60,24.60,24.60,24.60,3200
EBANK,20190109,5.59,5.59,5.59,5.59,100
TOP28C1906A,20190109,0.59,0.59,0.59,0.59,18159400
THAI28C1906A,20190109,0.29,0.29,0.29,0.29,1565800
SGP28C1906A,20190109,0.49,0.49,0.49,0.49,3733000
S5028C1903C,20190109,0.92,0.92,0.92,0.92,374100
GUNK28C1906A,20190109,0.30,0.30,0.30,0.30,1317600
KKP13C1906A,20190109,0.50,0.50,0.50,0.50,30987900
ESSO24C1907A,20190109,0.41,0.41,0.41,0.41,490700
BJC24C1906A,20190109,0.33,0.33,0.33,0.33,319000
ADVA24C1906A,20190109,0.73,0.73,0.73,0.73,2200
TOA01C1907B,20190109,0.32,0.32,0.32,0.32,247000
THAI13C1906A,20190109,0.33,0.33,0.33,0.33,2326600
SPAL01C1907A,20190109,0.50,0.50,0.50,0.50,4015600
SIRI01P1907A,20190109,0.36,0.36,0.36,0.36,2215200
SIRI01C1907B,20190109,0.29,0.29,0.29,0.29,1798800
SIRI01C1907A,20190109,0.33,0.33,0.33,0.33,2124200
PTTE01P1907B,20190109,0.72,0.72,0.72,0.72,15164600
PTTE01C1907A,20190109,0.84,0.84,0.84,0.84,15237400
MINT01C1906B,20190109,0.30,0.30,0.30,0.30,1411400
MINT01C1906A,20190109,0.33,0.33,0.33,0.33,2019500
SCC13C1906A,20190109,0.30,0.30,0.30,0.30,3177900
PTG08C1906A,20190109,0.62,0.62,0.62,0.62,894100
BJC13C1906A,20190109,0.22,0.22,0.22,0.22,10784500
SPAL11C1910A,20190109,0.37,0.37,0.37,0.37,3220000
SCB11C1910A,20190109,0.44,0.44,0.44,0.44,1190000
PTG11C1906A,20190109,0.53,0.53,0.53,0.53,222700
MINT11C1910A,20190109,0.30,0.30,0.30,0.30,315000
ITD28C1907A,20190109,0.19,0.19,0.19,0.19,204600
GGC13C1908A,20190109,0.25,0.25,0.25,0.25,437200
CBG28C1906A,20190109,0.21,0.21,0.21,0.21,2766200
BTS11C1910A,20190109,0.29,0.29,0.29,0.29,210000
BLA28C1906A,20190109,0.18,0.18,0.18,0.18,3762500
BLA13C1908A,20190109,0.24,0.24,0.24,0.24,7931800
ITD19C1906A,20190109,0.22,0.22,0.22,0.22,120000
BCP19C1906A,20190109,0.29,0.29,0.29,0.29,1436400
TOP13C1905A,20190109,0.60,0.60,0.60,0.60,15361400
EPG13C1905A,20190109,0.17,0.17,0.17,0.17,2432900
BEM13C1905B,20190109,0.16,0.16,0.16,0.16,183800
SCC28C1905A,20190109,0.20,0.20,0.20,0.20,2521000
PTTE28C1905A,20190109,0.32,0.32,0.32,0.32,15644700
BTS28C1905A,20190109,0.21,0.21,0.21,0.21,1024000
CBG13C1905A,20190109,0.16,0.16,0.16,0.16,8554100
BBL13C1905A,20190109,0.27,0.27,0.27,0.27,2109700
ROBI06C1903A,20190109,0.26,0.26,0.26,0.26,960000
PTT06C1903A,20190109,0.11,0.11,0.11,0.11,3545300
BJC06C1903A,20190109,0.10,0.10,0.10,0.10,1267500
BCPG06C1903A,20190109,0.13,0.13,0.13,0.13,145000
TPIP13C1905A,20190109,0.15,0.15,0.15,0.15,200
SCB13P1905A,20190109,0.47,0.47,0.47,0.47,5875000
KBAN13P1905A,20190109,0.74,0.74,0.74,0.74,14820200
GLOW13C1905A,20190109,0.66,0.66,0.66,0.66,903300
TOP19C1906A,20190109,0.47,0.47,0.47,0.47,8304300
BLAN19C1906A,20190109,0.16,0.16,0.16,0.16,14900
AP19C1906A,20190109,0.23,0.23,0.23,0.23,560500
GGC13C1905A,20190109,0.19,0.19,0.19,0.19,225800
HMPR13C1905A,20190109,0.19,0.19,0.19,0.19,1235600
CPF13C1905A,20190109,0.15,0.15,0.15,0.15,8509400
SCB28C1904A,20190109,0.19,0.19,0.19,0.19,6442400
ESSO01C1906A,20190109,0.27,0.27,0.27,0.27,7677200
CKP01C1906B,20190109,0.19,0.19,0.19,0.19,14121700
BJC01C1906B,20190109,0.27,0.27,0.27,0.27,17460200
BJC01C1906A,20190109,0.38,0.38,0.38,0.38,10562700
TPIP11C1909A,20190109,0.43,0.43,0.43,0.43,682000
STA11C1909A,20190109,0.23,0.23,0.23,0.23,200000
SPRC11C1909A,20190109,0.08,0.08,0.08,0.08,140000
MTC24C1912A,20190109,0.72,0.72,0.72,0.72,108000
KTB11C1909A,20190109,0.24,0.24,0.24,0.24,350000
KBAN19P1904A,20190109,0.64,0.64,0.64,0.64,5616200
CPAL11C1909A,20190109,0.48,0.48,0.48,0.48,225900
COM711C1909A,20190109,0.15,0.15,0.15,0.15,2079300
BGRI11C1909A,20190109,0.32,0.32,0.32,0.32,2440200
BCP11C1909A,20190109,0.18,0.18,0.18,0.18,150000
AP13C1904A,20190109,0.08,0.08,0.08,0.08,231400
PTT07C1906A,20190109,0.31,0.31,0.31,0.31,10000
PTG28C1904A,20190109,0.38,0.38,0.38,0.38,3776600
CPN28C1904A,20190109,0.17,0.17,0.17,0.17,2013800
BCP28C1904A,20190109,0.14,0.14,0.14,0.14,3394500
ADVA28C1904B,20190109,0.33,0.33,0.33,0.33,4913800
PTG01C1905A,20190109,0.88,0.88,0.88,0.88,988600
TOP13C1904A,20190109,0.23,0.23,0.23,0.23,7415000
PTTE13C1904A,20190109,0.20,0.20,0.20,0.20,12716600
TOP23C1906A,20190109,0.28,0.28,0.28,0.28,5200100
BANP23C1906A,20190109,0.23,0.23,0.23,0.23,2810000
EPG28C1904A,20190109,0.09,0.09,0.09,0.09,1843200
PTTE06C1903A,20190109,0.10,0.10,0.10,0.10,1395500
PTT23C1906A,20190109,0.24,0.24,0.24,0.24,3341100
KTB23C1906A,20190109,0.32,0.32,0.32,0.32,1400000
CPAL16C1912A,20190109,0.97,0.97,0.97,0.97,6500
BBL23C1906A,20190109,0.25,0.25,0.25,0.25,2144000
MTC08C1904A,20190109,0.17,0.17,0.17,0.17,671700
KKP08C1904A,20190109,0.17,0.17,0.17,0.17,645400
CPF08C1904A,20190109,0.13,0.13,0.13,0.13,3122800
BGRI08C1904A,20190109,0.17,0.17,0.17,0.17,3628400
BANP08C1904A,20190109,0.10,0.10,0.10,0.10,1825700
TASC27C1905A,20190109,0.26,0.26,0.26,0.26,1530000
GUNK27C1905A,20190109,0.22,0.22,0.22,0.22,600000
BJC27C1905A,20190109,0.13,0.13,0.13,0.13,1131700
MINT28C1904A,20190109,0.12,0.12,0.12,0.12,450000
LPN01C1905B,20190109,0.03,0.03,0.03,0.03,200000
CPAL28C1904A,20190109,0.42,0.42,0.42,0.42,1848200
BJC28C1904A,20190109,0.06,0.06,0.06,0.06,1621000
ADVA28C1904A,20190109,0.13,0.13,0.13,0.13,1002000
PTG13C1903A,20190109,0.08,0.08,0.08,0.08,2500
KBAN24C1908A,20190109,0.41,0.41,0.41,0.41,400000
CKP24C1906A,20190109,0.14,0.14,0.14,0.14,400000
BBL24C1907A,20190109,0.19,0.19,0.19,0.19,100
TASC13C1904A,20190109,0.21,0.21,0.21,0.21,7423200
KBAN13C1904A,20190109,0.10,0.10,0.10,0.10,3913400
BEAU13C1904A,20190109,0.04,0.04,0.04,0.04,404900
TPIP13C1904A,20190109,0.41,0.41,0.41,0.41,2951100
PTTG13C1904A,20190109,0.27,0.27,0.27,0.27,6273600
IVL13P1903A,20190109,0.13,0.13,0.13,0.13,1600200
UV13C1904A,20190109,0.10,0.10,0.10,0.10,3259900
TPIP19C1906A,20190109,0.51,0.51,0.51,0.51,483200
PTG19P1903A,20190109,0.23,0.23,0.23,0.23,3916000
ORI13C1904A,20190109,0.05,0.05,0.05,0.05,3311000
MINT13C1904A,20190109,0.14,0.14,0.14,0.14,606000
KTC19P1903A,20190109,0.27,0.27,0.27,0.27,10562800
GUNK19C1906A,20190109,0.24,0.24,0.24,0.24,609400
GPSC13C1904A,20190109,0.37,0.37,0.37,0.37,13245700
BLA19C1906A,20190109,0.11,0.11,0.11,0.11,2790000
ADVA13C1904A,20190109,0.19,0.19,0.19,0.19,4626700
PTT13C1903A,20190109,0.16,0.16,0.16,0.16,7055300
CPAL13C1903A,20190109,0.64,0.64,0.64,0.64,4369700
QH27P1905A,20190109,0.50,0.50,0.50,0.50,720000
KBAN24P1907A,20190109,0.50,0.50,0.50,0.50,12000
IRPC24C1904A,20190109,0.13,0.13,0.13,0.13,600000
INTU24C1909A,20190109,0.19,0.19,0.19,0.19,1000
HMPR27C1905A,20190109,0.25,0.25,0.25,0.25,180000
GPSC24C1904B,20190109,0.36,0.36,0.36,0.36,140000
CENT27C1905A,20190109,0.27,0.27,0.27,0.27,1710000
BEM27P1905A,20190109,0.09,0.09,0.09,0.09,527500
SUPE19C1903A,20190109,0.02,0.02,0.02,0.02,20000
CPF19C1904A,20190109,0.42,0.42,0.42,0.42,485900
CPAL19P1903A,20190109,0.10,0.10,0.10,0.10,165100
CENT19C1904A,20190109,0.29,0.29,0.29,0.29,3510900
KBAN28P1904A,20190109,0.49,0.49,0.49,0.49,7161000
STEC13C1903A,20190109,0.04,0.04,0.04,0.04,1100000
MINT42P1904A,20190109,0.37,0.37,0.37,0.37,518000
BEM42P1904A,20190109,0.04,0.04,0.04,0.04,35000
ADVA24C1904A,20190109,0.04,0.04,0.04,0.04,200200
MTC28C1903A,20190109,0.15,0.15,0.15,0.15,3776500
TFFIF,20190109,10.20,10.20,10.20,10.20,8697200
BCPG08C1904A,20190109,0.04,0.04,0.04,0.04,3000
TRUE27C1904A,20190109,0.08,0.08,0.08,0.08,2280000
STA27C1904A,20190109,0.13,0.13,0.13,0.13,6100
CKP19C1903A,20190109,0.13,0.13,0.13,0.13,2297400
BBL27C1904A,20190109,0.29,0.29,0.29,0.29,180000
BANP27C1904A,20190109,0.11,0.11,0.11,0.11,1440000
BGC,20190109,10.20,10.20,10.20,10.20,1539700
SIRI28C1903A,20190109,0.02,0.02,0.02,0.02,554400
WORK01C1904A,20190109,0.03,0.03,0.03,0.03,3011300
TOP01C1904B,20190109,0.06,0.06,0.06,0.06,4126800
TOP01C1904A,20190109,0.15,0.15,0.15,0.15,17119000
SCB01P1904B,20190109,0.83,0.83,0.83,0.83,2589100
SCB01P1904A,20190109,1.09,1.09,1.09,1.09,2004300
S5001C1901A,20190109,0.07,0.07,0.07,0.07,20251100
QH01P1903A,20190109,1.20,1.20,1.20,1.20,667400
PTTE13C1902A,20190109,0.01,0.01,0.01,0.01,3378500
PTTE01P1904B,20190109,1.43,1.43,1.43,1.43,6698400
PTTE01P1904A,20190109,1.79,1.79,1.79,1.79,5572200
PTTE01C1904A,20190109,0.17,0.17,0.17,0.17,27360900
PTT01P1904B,20190109,0.57,0.57,0.57,0.57,12533800
PTT01C1904B,20190109,0.12,0.12,0.12,0.12,6293500
LPN13C1903A,20190109,0.01,0.01,0.01,0.01,200000
KTB01P1903B,20190109,0.29,0.29,0.29,0.29,1800100
KTB01P1903A,20190109,0.40,0.40,0.40,0.40,1790100
KTB01C1903B,20190109,0.20,0.20,0.20,0.20,4499900
KTB01C1903A,20190109,0.30,0.30,0.30,0.30,4581000
BTS01P1903A,20190109,0.26,0.26,0.26,0.26,1500500
BTS01C1903B,20190109,0.19,0.19,0.19,0.19,1162800
BPP01P1903A,20190109,0.39,0.39,0.39,0.39,72800
MTC13C1903A,20190109,0.26,0.26,0.26,0.26,11756200
PTT28C1904A,20190109,0.21,0.21,0.21,0.21,5302700
PTTE19C1903A,20190109,0.08,0.08,0.08,0.08,1854500
GUNK28C1903A,20190109,0.12,0.12,0.12,0.12,628000
GUNK19C1903A,20190109,0.25,0.25,0.25,0.25,911800
CKP28C1903A,20190109,0.08,0.08,0.08,0.08,3336300
SAWA08C1903A,20190109,0.36,0.36,0.36,0.36,903100
ROBI08C1903A,20190109,0.22,0.22,0.22,0.22,966400
DTAC28C1902A,20190109,0.11,0.11,0.11,0.11,50000
COM728C1903A,20190109,0.04,0.04,0.04,0.04,50900
COM708C1903A,20190109,0.03,0.03,0.03,0.03,100
CKP13C1903B,20190109,0.09,0.09,0.09,0.09,4006300
ADVA08C1903A,20190109,0.04,0.04,0.04,0.04,8900
TOP13C1902A,20190109,0.01,0.01,0.01,0.01,1735600
TOP06C1903B,20190109,0.02,0.02,0.02,0.02,6100
SUPE13C1902A,20190109,0.01,0.01,0.01,0.01,50000
AMAT13C1902A,20190109,0.06,0.06,0.06,0.06,61700
TVO01C1903B,20190109,0.09,0.09,0.09,0.09,820000
TVO01C1903A,20190109,0.17,0.17,0.17,0.17,7427400
ROBI13C1902A,20190109,0.15,0.15,0.15,0.15,2624600
LH01P1903A,20190109,0.51,0.51,0.51,0.51,6211600
IRPC01C1903B,20190109,0.04,0.04,0.04,0.04,13000
EPG01C1903B,20190109,0.03,0.03,0.03,0.03,1000
EPG01C1903A,20190109,0.08,0.08,0.08,0.08,1713300
EA13C1901A,20190109,0.02,0.02,0.02,0.02,671000
CPAL01P1904A,20190109,0.45,0.45,0.45,0.45,4806600
CPAL01C1904B,20190109,0.46,0.46,0.46,0.46,5659500
CPAL01C1904A,20190109,0.77,0.77,0.77,0.77,4808400
CHG01C1903B,20190109,0.02,0.02,0.02,0.02,10000
CENT01P1903A,20190109,0.36,0.36,0.36,0.36,3684100
BLAN01P1903A,20190109,0.73,0.73,0.73,0.73,457800
BGRI01C1903A,20190109,0.32,0.32,0.32,0.32,12444300
SCB28C1902A,20190109,0.02,0.02,0.02,0.02,10000
ORI13C1902A,20190109,0.01,0.01,0.01,0.01,100
STEC13C1902A,20190109,0.12,0.12,0.12,0.12,45000
ADVA06C1903A,20190109,0.03,0.03,0.03,0.03,200
THAN19C1903A,20190109,0.23,0.23,0.23,0.23,2937600
ORI19C1904A,20190109,0.02,0.02,0.02,0.02,252000
BCP13C1902A,20190109,0.05,0.05,0.05,0.05,100000
BANP13C1902A,20190109,0.01,0.01,0.01,0.01,100
UV01C1902B,20190109,0.04,0.04,0.04,0.04,1000
TASC01P1903A,20190109,0.58,0.58,0.58,0.58,1513000
TASC01C1903B,20190109,0.12,0.12,0.12,0.12,1837400
KKP01C1902A,20190109,0.20,0.20,0.20,0.20,1872400
BEM01P1902A,20190109,0.08,0.08,0.08,0.08,10223000
BCH01C1902B,20190109,0.02,0.02,0.02,0.02,760600
ADVA01C1902A,20190109,0.08,0.08,0.08,0.08,1741400
AAV01C1902B,20190109,0.14,0.14,0.14,0.14,1083700
AAV01C1902A,20190109,0.27,0.27,0.27,0.27,1726400
BJC08C1903A,20190109,0.04,0.04,0.04,0.04,200000
PTTG27P1903A,20190109,0.16,0.16,0.16,0.16,810000
PTTE27C1903A,20190109,0.04,0.04,0.04,0.04,48200
PTT27C1903A,20190109,0.11,0.11,0.11,0.11,770000
KTC27C1903A,20190109,0.26,0.26,0.26,0.26,1937000
KBAN27C1903A,20190109,0.07,0.07,0.07,0.07,360000
DTAC27C1903A,20190109,0.19,0.19,0.19,0.19,840000
WHAU19C1902A,20190109,0.07,0.07,0.07,0.07,60000
GGC19C1902A,20190109,0.09,0.09,0.09,0.09,64400
CPAL13P1902A,20190109,0.05,0.05,0.05,0.05,760000
KTB42C1903A,20190109,0.17,0.17,0.17,0.17,204000
SANKO-W1,20190109,0.26,0.26,0.26,0.26,4634500
SCC11C1906A,20190109,0.10,0.10,0.10,0.10,190000
ROBI11C1906A,20190109,0.31,0.31,0.31,0.31,610800
IVL11C1906A,20190109,0.21,0.21,0.21,0.21,1652000
HMPR11C1906A,20190109,0.15,0.15,0.15,0.15,104000
GLOB11C1906A,20190109,0.17,0.17,0.17,0.17,2915400
AAV28C1902A,20190109,0.04,0.04,0.04,0.04,630700
ITD06C1904A,20190109,0.02,0.02,0.02,0.02,50000
HMPR01C1902B,20190109,0.18,0.18,0.18,0.18,2752800
HMPR01C1902A,20190109,0.31,0.31,0.31,0.31,2657500
CENT06C1904A,20190109,0.07,0.07,0.07,0.07,437200
AAV06C1904A,20190109,0.13,0.13,0.13,0.13,484300
TASC08C1903A,20190109,0.13,0.13,0.13,0.13,1126000
SCB27C1902A,20190109,0.08,0.08,0.08,0.08,600000
IVL27C1902A,20190109,0.08,0.08,0.08,0.08,720000
GPSC08C1902A,20190109,0.01,0.01,0.01,0.01,5000
DTAC08C1903A,20190109,0.23,0.23,0.23,0.23,708600
CPN08C1903A,20190109,0.17,0.17,0.17,0.17,35200
CKP08C1903A,20190109,0.71,0.71,0.71,0.71,671500
BEAU08C1902A,20190109,0.05,0.05,0.05,0.05,25000
ERW19C1902A,20190109,0.09,0.09,0.09,0.09,200000
BJC19C1902A,20190109,0.03,0.03,0.03,0.03,516300
SPORT-W7,20190109,0.04,0.04,0.04,0.04,150100
PTG19C1902A,20190109,0.01,0.01,0.01,0.01,100
AAV19C1902A,20190109,0.04,0.04,0.04,0.04,309000
GLOB13C1901A,20190109,0.02,0.02,0.02,0.02,500
BPP13C1901A,20190109,0.01,0.01,0.01,0.01,300000
THAI19C1901A,20190109,0.01,0.01,0.01,0.01,50000
TCAP19C1901A,20190109,0.08,0.08,0.08,0.08,900000
RS19C1901A,20190109,0.02,0.02,0.02,0.02,21000
GLOB19C1901A,20190109,0.09,0.09,0.09,0.09,13446700
ADVA13C1901A,20190109,0.01,0.01,0.01,0.01,80400
TMB13C1901A,20190109,0.02,0.02,0.02,0.02,310000
BBL13C1901A,20190109,0.08,0.08,0.08,0.08,642500
SCC08C1902A,20190109,0.08,0.08,0.08,0.08,350000
PTT08C1902A,20190109,0.05,0.05,0.05,0.05,461700
MTC08C1902A,20190109,0.56,0.56,0.56,0.56,1103000
CPAL08C1902A,20190109,0.04,0.04,0.04,0.04,100000
BBL08C1902A,20190109,0.20,0.20,0.20,0.20,4714600
TU23C1902A,20190109,0.08,0.08,0.08,0.08,1000000
TASC23C1902A,20190109,0.07,0.07,0.07,0.07,900000
SCC19C1901A,20190109,0.07,0.07,0.07,0.07,650000
COTTO,20190109,2.02,2.02,2.02,2.02,120200
TRUE11C1905A,20190109,0.08,0.08,0.08,0.08,1052600
TRUE01C1902B,20190109,0.05,0.05,0.05,0.05,162400
TOP01P1901A,20190109,0.48,0.48,0.48,0.48,8771000
TKN01C1901B,20190109,0.01,0.01,0.01,0.01,100000
TKN01C1901A,20190109,0.01,0.01,0.01,0.01,574000
PTT01C1901B,20190109,0.10,0.10,0.10,0.10,13726300
PTT01C1901A,20190109,0.39,0.39,0.39,0.39,14836200
IRPC11C1905A,20190109,0.11,0.11,0.11,0.11,309000
BJC11C1905A,20190109,0.10,0.10,0.10,0.10,991000
ADVA11C1905A,20190109,0.04,0.04,0.04,0.04,1400100
RATC19C1901A,20190109,0.07,0.07,0.07,0.07,10000
KKP19C1901A,20190109,0.03,0.03,0.03,0.03,100
IRPC19C1901A,20190109,0.03,0.03,0.03,0.03,50000
BEM19C1901A,20190109,0.60,0.60,0.60,0.60,452000
TOP13C1901A,20190109,0.01,0.01,0.01,0.01,100
UNIQ13C1901A,20190109,0.01,0.01,0.01,0.01,100000
TTA23C1901A,20190109,0.01,0.01,0.01,0.01,701100
TTA08C1906A,20190109,0.03,0.03,0.03,0.03,1005000
SGP08C1901A,20190109,0.01,0.01,0.01,0.01,12000
SCB08C1901A,20190109,0.05,0.05,0.05,0.05,480000
CPF08C1901A,20190109,0.04,0.04,0.04,0.04,870000
BIG13C1901A,20190109,0.01,0.01,0.01,0.01,1715100
ANAN08C1906A,20190109,0.02,0.02,0.02,0.02,100000
KTB06C1902A,20190109,0.20,0.20,0.20,0.20,480000
BBL06C1902A,20190109,0.46,0.46,0.46,0.46,2260200
META-W3,20190109,0.07,0.07,0.07,0.07,526900
BM-W1,20190109,0.33,0.33,0.33,0.33,11000
BBL19C1901A,20190109,0.04,0.04,0.04,0.04,120600
ADVA19C1901A,20190109,0.01,0.01,0.01,0.01,400200
CPAL01P1901A,20190109,1.10,1.10,1.10,1.10,3868500
CPAL01C1901B,20190109,0.01,0.01,0.01,0.01,1447600
CPAL01C1901A,20190109,0.09,0.09,0.09,0.09,11168500
TRUE06C1906A,20190109,0.07,0.07,0.07,0.07,300000
AP42P1901A,20190109,0.96,0.96,0.96,0.96,152000
TMB11C1904A,20190109,0.04,0.04,0.04,0.04,21100
SIRI01C1901B,20190109,0.01,0.01,0.01,0.01,21000
SAWA01P1901A,20190109,0.08,0.08,0.08,0.08,2679700
PTTE01C1901B,20190109,0.01,0.01,0.01,0.01,1123000
PTTE01C1901A,20190109,0.13,0.13,0.13,0.13,12815800
MINT01C1901B,20190109,0.01,0.01,0.01,0.01,3000
MINT01C1901A,20190109,0.20,0.20,0.20,0.20,1299800
KBAN01C1901B,20190109,0.01,0.01,0.01,0.01,112200
HANA11C1904A,20190109,0.05,0.05,0.05,0.05,12000
DTAC11C1904A,20190109,0.18,0.18,0.18,0.18,541800
CK11C1904A,20190109,0.07,0.07,0.07,0.07,200200
THAI23C1901A,20190109,0.01,0.01,0.01,0.01,100
PTTE23C1901A,20190109,0.01,0.01,0.01,0.01,200
AP23C1901A,20190109,0.01,0.01,0.01,0.01,781100
NCL-W3,20190109,0.26,0.26,0.26,0.26,220000
WORK11C1903A,20190109,0.01,0.01,0.01,0.01,151000
TISC11C1903A,20190109,0.03,0.03,0.03,0.03,117000
BBL11C1903A,20190109,0.16,0.16,0.16,0.16,4044200
PTTG11C1902A,20190109,0.06,0.06,0.06,0.06,200
PTTE11C1902A,20190109,0.05,0.05,0.05,0.05,1075500
IRPC11C1902A,20190109,0.01,0.01,0.01,0.01,13700
EA11C1902A,20190109,0.06,0.06,0.06,0.06,2774000
CPF11P1902A,20190109,0.08,0.08,0.08,0.08,470800
CPF11C1902A,20190109,0.01,0.01,0.01,0.01,1105000
BH11C1902A,20190109,0.01,0.01,0.01,0.01,790100
BEAU11C1902A,20190109,0.01,0.01,0.01,0.01,700
BCPG11C1902A,20190109,0.01,0.01,0.01,0.01,71400
BA11C1902A,20190109,0.01,0.01,0.01,0.01,1000
CGH-W3,20190109,0.04,0.04,0.04,0.04,3226100
SDC-W1,20190109,0.15,0.15,0.15,0.15,264100
EMC-W6,20190109,0.19,0.19,0.19,0.19,1806300
CGD-W4,20190109,0.25,0.25,0.25,0.25,84100
B-W4,20190109,0.08,0.08,0.08,0.08,2545900
TVD-W2,20190109,0.63,0.63,0.63,0.63,165500
CHEWA-W1,20190109,0.12,0.12,0.12,0.12,320500
ABM,20190109,0.88,0.88,0.88,0.88,68500
TNITY-W1,20190109,0.70,0.70,0.70,0.70,212500
